index,Target_ID,Target_Class,Frame,Px,Py,Wx,Wy,Time,RWx_m,RWy_m,t,Vx,Vy,ax,ay,jerkx,jerky,SPF,FPS,real_world_len,real_world_wide
23765,481,bicycleperson,5290,554,141,1086.2181739665211,144.2123900590082,529.0,28.961624383664407,1.241741933858037,1.0,1.6424861650249731,0.001592862957217056,0.14716795912330838,-0.01792752758789895,0.14716795912330838,-0.01792752758789895,0.09999999999999999,10.0,40,2.3
23775,481,bicycleperson,5300,550,158,1142.9960459628417,141.44552029190905,530.0,30.567720133369747,1.2420215664354193,1.0,1.6060957497053394,0.00027963257738217173,-0.03639041531963372,-0.0013132303798348843,-0.03639041531963372,-0.0013132303798348843,0.09999999999999999,10.0,40,2.3
23785,481,bicycleperson,5310,540,176,1191.1134926711777,142.06556027025078,531.0,32.15462941353601,1.2599115813282926,1.0,1.5869092801662603,0.01789001489287334,-0.0191864695390791,0.01761038231549117,-0.0191864695390791,0.01761038231549117,0.09999999999999999,10.0,40,2.3
23795,481,bicycleperson,5320,516,204,1248.7718925976492,146.40425471747693,532.0,33.80120558946144,1.335684827661116,1.0,1.646576175925432,0.07577324633282334,0.05966689575917172,0.05788323143995,0.05966689575917172,0.05788323143995,0.09999999999999999,10.0,40,2.3
23805,481,bicycleperson,5330,483,238,1299.3818816897328,151.56611284579034,533.0,35.42188664327049,1.4347346451788516,1.0,1.6206810538090508,0.09904981751773567,-0.02589512211638123,0.02327657118491233,-0.02589512211638123,0.02327657118491233,0.09999999999999999,10.0,40,2.3
23815,481,bicycleperson,5340,421,293,1355.2586887961545,159.6536544634656,534.0,37.03525325246181,1.5562056797056982,1.0,1.613366609191317,0.12147103452684638,-0.007314444617733784,0.022421217009110705,-0.007314444617733784,0.022421217009110705,0.09999999999999999,10.0,40,2.3
23825,481,bicycleperson,5350,361,366,1400.5343411211772,161.39338167950885,535.0,38.6061639990236,1.7000402645673955,1.0,1.5709107465617933,0.1438345848616973,-0.04245586262952372,0.022363550334850935,-0.04245586262952372,0.022363550334850935,0.09999999999999999,10.0,40,2.3
23958,483,person,5130,587,102,859.5437596249868,132.24089686321156,513.0,22.50266966070504,1.1971447663023207,,0.6828483922541606,0.005915469292482545,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
23966,483,person,5170,545,119,990.465352750067,160.12689108708193,517.0,25.234063229721684,1.2208066434722509,4.0,0.6828483922541606,0.005915469292482545,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
23976,483,person,5180,525,123,1018.2717197688672,172.7274944749283,518.0,27.32747332075615,1.2693094616616452,1.0,2.0934100910344675,0.04850281818939428,1.410561698780307,0.042587348896911736,1.410561698780307,0.042587348896911736,0.09999999999999999,10.0,40,2.3
23986,483,person,5190,520,139,1088.2318634017856,166.90399761963462,519.0,28.86869881584265,1.3402167618398488,1.0,1.541225495086497,0.07090730017820368,-0.5521845959479705,0.0224044819888094,-0.5521845959479705,0.0224044819888094,0.09999999999999999,10.0,40,2.3
23996,483,person,5200,518,155,1141.6020590753035,160.69728631126017,520.0,30.45722160485377,1.4384174362092526,1.0,1.5885227890111224,0.09820067436940372,0.04729729392462545,0.027293374191200037,0.04729729392462545,0.027293374191200037,0.09999999999999999,10.0,40,2.3
24006,483,person,5210,509,173,1190.1637892661445,158.61448890155705,521.0,32.12472237464038,1.537776399212409,1.0,1.6675007697866064,0.09935896300315616,0.07897798077548401,0.0011582886337524467,0.07897798077548401,0.0011582886337524467,0.09999999999999999,10.0,40,2.3
24016,483,person,5220,495,196,1238.5118950684662,157.65954085620166,522.0,33.68309363650802,1.6383103022830334,1.0,1.5583712618676415,0.10053390307062449,-0.10912950791896492,0.001174940067468322,-0.10912950791896492,0.001174940067468322,0.09999999999999999,10.0,40,2.3
24026,483,person,5230,478,232,1292.9169546233652,154.76723093023676,523.0,35.20097854129131,1.7448862534578726,1.0,1.517884904783294,0.1065759511748392,-0.040486357084347446,0.0060420481042147145,-0.040486357084347446,0.0060420481042147145,0.09999999999999999,10.0,40,2.3
24036,483,person,5240,438,286,1348.6571864612831,156.13933360015972,524.0,36.83410234785523,1.8601054675441535,1.0,1.6331238065639155,0.11521921408628089,0.11523890178062146,0.008643262911441685,0.11523890178062146,0.008643262911441685,0.09999999999999999,10.0,40,2.3
24046,483,person,5250,383,352,1392.722735800845,158.6533534552242,525.0,38.402824371556996,1.9979892257855554,1.0,1.568722023701767,0.13788375824140187,-0.0644017828621486,0.02266454415512098,-0.0644017828621486,0.02266454415512098,0.09999999999999999,10.0,40,2.3
24056,483,person,5260,294,472,1439.5063601060483,159.44684913774682,526.0,39.82734816103996,2.1394467291584744,1.0,1.4245237894829614,0.14145750337291907,-0.1441982342188055,0.003573745131517203,-0.1441982342188055,0.003573745131517203,0.09999999999999999,10.0,40,2.3
24268,484,person,5130,553,155,1133.4398510958258,140.55089258109192,513.0,31.36681634802472,0.8975173158854629,,-0.7749114260286163,-0.006602446169575171,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
24278,484,person,5140,562,147,1105.4919123833115,137.3392264411738,514.0,30.591904921996104,0.8909148697158877,1.0,-0.7749114260286163,-0.006602446169575171,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
24288,484,person,5150,565,142,1086.8816363913368,136.8114238371348,515.0,29.940538415211115,0.874454817793672,1.0,-0.6513665067849885,-0.01646005192221578,0.12354491924362776,-0.009857605752640608,0.12354491924362776,-0.009857605752640608,0.09999999999999999,10.0,40,2.3
24298,484,person,5160,570,138,1070.120117799205,134.62305322274716,516.0,29.33063652113438,0.8357542108235274,1.0,-0.6099018940767351,-0.03870060697014455,0.04146461270825341,-0.022240555047928767,0.04146461270825341,-0.022240555047928767,0.09999999999999999,10.0,40,2.3
24308,484,person,5170,569,136,1062.3523214109198,135.84796687863494,517.0,28.93125014871977,0.7835049668899083,1.0,-0.39938637241461095,-0.05224924393361907,0.21051552166212417,-0.013548636963474525,0.21051552166212417,-0.013548636963474525,0.09999999999999999,10.0,40,2.3
24318,484,person,5180,571,136,1061.7523072971449,134.49085649927883,518.0,28.950863688105326,0.7291402241542863,1.0,0.019613539385556322,-0.054364742735621974,0.41899991180016727,-0.002115498802002902,0.41899991180016727,-0.002115498802002902,0.09999999999999999,10.0,40,2.3
24328,484,person,5190,575,135,1056.3951631523305,132.02305057668747,519.0,28.880036839908282,0.6734068790883464,1.0,-0.07082684819704355,-0.055733345065939854,-0.09044038758259987,-0.0013686023303178807,-0.09044038758259987,-0.0013686023303178807,0.09999999999999999,10.0,40,2.3
24338,484,person,5200,579,132,1042.2329066088091,129.98608338257745,520.0,28.533858404313452,0.6190654350133492,1.0,-0.34617843559482964,-0.05434144407499719,-0.2753515873977861,0.0013919009909426627,-0.2753515873977861,0.0013919009909426627,0.09999999999999999,10.0,40,2.3
24348,484,person,5210,585,129,1026.612502371751,126.381137810598,521.0,28.06891530012843,0.5696940492313397,1.0,-0.4649431041850214,-0.0493713857820095,-0.11876466859019175,0.004970058292987689,-0.11876466859019175,0.004970058292987689,0.09999999999999999,10.0,40,2.3
24358,484,person,5220,595,127,1013.6172972935348,119.3927300327166,522.0,27.56748739651151,0.5324113472856532,1.0,-0.5014279036169214,-0.0372827019456865,-0.03648479943189997,0.012088683836323,-0.03648479943189997,0.012088683836323,0.09999999999999999,10.0,40,2.3
24368,484,person,5230,591,126,1010.0685170508818,122.56304413515603,523.0,27.34872781774484,0.5230022636753258,1.0,-0.21875957876666874,-0.00940908361032744,0.2826683248502526,0.027873618335359063,0.2826683248502526,0.027873618335359063,0.09999999999999999,10.0,40,2.3
24378,484,person,5240,593,126,1009.3671493452418,121.06041357693722,524.0,27.27359851632165,0.5362109062918644,1.0,-0.07512930142319263,0.013208642616538646,0.1436302773434761,0.022617726226866086,0.1436302773434761,0.022617726226866086,0.09999999999999999,10.0,40,2.3
24388,484,person,5250,594,126,1009.016045783512,120.30819910126024,525.0,27.262230319578425,0.5762358499855216,1.0,-0.011368196743223535,0.04002494369365717,0.0637611046799691,0.02681630107711852,0.0637611046799691,0.02681630107711852,0.09999999999999999,10.0,40,2.3
24398,484,person,5260,596,125,1003.2644265493836,118.96076696485956,526.0,27.21227223508272,0.640109394120488,1.0,-0.04995808449570305,0.06387354413496638,-0.03858988775247951,0.02384860044130921,-0.03858988775247951,0.02384860044130921,0.09999999999999999,10.0,40,2.3
24408,484,person,5270,592,119,972.4818562122208,123.19010491235532,527.0,26.641388042036102,0.7209056018004887,1.0,-0.57088419304662,0.08079620768000073,-0.5209261085509169,0.016922663545034355,-0.5209261085509169,0.016922663545034355,0.09999999999999999,10.0,40,2.3
24418,484,person,5280,580,113,941.44387970959,134.6788575353878,528.0,25.667283213322197,0.8116176069282871,1.0,-0.9741048287139051,0.09071200512779831,-0.40322063566728517,0.00991579744779758,-0.40322063566728517,0.00991579744779758,0.09999999999999999,10.0,40,2.3
24428,484,person,5290,577,107,902.50205950358,139.52928075284515,529.0,24.745927238922643,0.9100860385216413,1.0,-0.9213559743995532,0.09846843159335417,0.052748854314351945,0.007756426465555855,0.052748854314351945,0.007756426465555855,0.09999999999999999,10.0,40,2.3
24438,484,person,5300,575,102,865.7853682091225,143.60005222533806,530.0,23.509074842648616,1.0190720370783664,1.0,-1.236852396274024,0.10898599855672508,-0.3154964218744709,0.010517566963370917,-0.3154964218744709,0.010517566963370917,0.09999999999999999,10.0,40,2.3
24448,484,person,5310,571,99,843.2294085228666,148.98936700263602,531.0,22.461864801373704,1.1359504629518196,1.0,-1.0472100412749121,0.1168784258734532,0.18964235499911197,0.007892427316728123,0.18964235499911197,0.007892427316728123,0.09999999999999999,10.0,40,2.3
24458,484,person,5320,566,95,810.4971322668572,156.42621906088084,532.0,21.48967897446752,1.2534970017845959,1.0,-0.972185826906184,0.11754653883277633,0.07502421436872808,0.0006681129593231194,0.07502421436872808,0.0006681129593231194,0.09999999999999999,10.0,40,2.3
24468,484,person,5330,562,91,773.8999808221612,163.5390896824528,533.0,20.499043359513813,1.3658428768718336,1.0,-0.9906356149537068,0.1123458750872377,-0.01844978804752273,-0.005200663745538625,-0.01844978804752273,-0.005200663745538625,0.09999999999999999,10.0,40,2.3
24478,484,person,5340,563,88,741.2262770870094,164.96697896819492,534.0,19.38838397297386,1.471737431623597,1.0,-1.1106593865399539,0.10589455475176335,-0.12002377158624711,-0.006451320335474353,-0.12002377158624711,-0.006451320335474353,0.09999999999999999,10.0,40,2.3
24488,484,person,5350,566,84,691.9522949736819,165.1246706062127,535.0,18.123089154164656,1.5564576290499836,1.0,-1.2652948188092026,0.08472019742638648,-0.1546354322692487,-0.02117435732537687,-0.1546354322692487,-0.02117435732537687,0.09999999999999999,10.0,40,2.3
24498,484,person,5360,568,81,651.1778375315831,165.5607263149302,536.0,16.143673430799005,1.6153965916615887,1.0,-1.9794157233656513,0.05893896261160503,-0.7141209045564487,-0.02578123481478145,-0.7141209045564487,-0.02578123481478145,0.09999999999999999,10.0,40,2.3
24508,484,person,5370,570,79,621.2431758917357,165.0354781296824,537.0,15.732540306650126,1.6635371265425183,1.0,-0.41113312414887915,0.04814053488092962,1.5682825992167722,-0.010798427730675408,1.5682825992167722,-0.010798427730675408,0.09999999999999999,10.0,40,2.3
24518,484,person,5380,573,78,603.7476055222617,162.19561349372748,538.0,15.196999159265525,1.6982309399444642,1.0,-0.5355411473846008,0.03469381340194588,-0.12440802323572164,-0.013446721478983736,-0.12440802323572164,-0.013446721478983736,0.09999999999999999,10.0,40,2.3
24528,484,person,5390,574,77,587.4595909658524,161.8672713539941,539.0,14.584230944114617,1.7160990079846092,1.0,-0.6127682151509077,0.01786806804014507,-0.07722706776630694,-0.016825745361800815,-0.07722706776630694,-0.016825745361800815,0.09999999999999999,10.0,40,2.3
24538,484,person,5400,576,74,536.1469726117797,162.1873045717753,540.0,13.637896536094722,1.7162128807690042,1.0,-0.9463344080198954,0.00011387278439500825,-0.3335661928689877,-0.01775419525575006,-0.3335661928689877,-0.01775419525575006,0.09999999999999999,10.0,40,2.3
24548,484,person,5410,578,72,498.1343976809491,161.47066123257054,541.0,12.13942000518248,1.7133148962997122,1.0,-1.4984765309122423,-0.0028979844692920143,-0.5521421228923469,-0.0030118572536870225,-0.5521421228923469,-0.0030118572536870225,0.09999999999999999,10.0,40,2.3
24558,484,person,5420,579,70,458.3768283919047,162.17774569590824,542.0,11.12747013246628,1.710856549287919,1.0,-1.0119498727161975,-0.0024583470117931494,0.4865266581960448,0.00043963745749886485,0.4865266581960448,0.00043963745749886485,0.09999999999999999,10.0,40,2.3
24568,484,person,5430,583,68,411.859162906734,158.327427987123,543.0,9.7674832998033,1.7048970084552915,1.0,-1.3599868326629796,-0.005959540832627619,-0.3480369599467821,-0.0035011938208344695,-0.3480369599467821,-0.0035011938208344695,0.09999999999999999,10.0,40,2.3
24578,484,person,5440,584,64,316.285518639682,161.32752869676315,544.0,7.637485923688985,1.697662244964186,1.0,-2.129997376114316,-0.0072347634911054115,-0.7700105434513365,-0.0012752226584777926,-0.7700105434513365,-0.0012752226584777926,0.09999999999999999,10.0,40,2.3
24588,484,person,5450,584,65,341.29389968846624,160.12335147676228,545.0,5.796529681455496,1.6953300813958472,1.0,-1.8409562422334886,-0.002332163568338874,0.2890411338808274,0.004902599922766537,0.2890411338808274,0.004902599922766537,0.09999999999999999,10.0,40,2.3
24597,484,person,5460,586,61,231.5045172946022,161.7053035813691,546.0,4.58720378238507,1.7026482304749395,1.0,-1.209325899070425,0.00731814907909234,0.6316303431630637,0.009650312647431214,0.6316303431630637,0.009650312647431214,0.09999999999999999,10.0,40,2.3
24607,484,person,5470,587,59,168.88610875921808,162.6075704582726,547.0,4.232532901824741,1.718685932835009,1.0,-0.35467088056032914,0.016037702360069517,0.8546550185100958,0.008719553280977177,0.8546550185100958,0.008719553280977177,0.09999999999999999,10.0,40,2.3
24906,487,person,5140,579,101,855.6159411108663,140.2754518748868,514.0,18.77907605377281,1.4256687348887602,,4.521432778183993,-0.08564869477031434,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
24916,487,person,5150,578,105,887.4149257975315,139.46253899463326,515.0,23.3005088319568,1.3400200401184459,1.0,4.521432778183993,-0.08564869477031434,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
24927,487,person,5170,584,117,964.1112536010984,130.1341063377111,517.0,25.9665110325887,1.2089509004961567,2.0,1.333001100315947,-0.06553456981114458,-1.5942158389340229,0.010057062479584877,-1.5942158389340229,0.010057062479584877,0.09999999999999999,10.0,40,2.3
24942,487,person,5190,549,113,954.469879129653,160.39950029685983,519.0,26.227902568752707,1.023834967596988,2.0,0.13069576808200445,-0.09255796644958436,-0.6011526661169713,-0.01351169831921989,-0.6011526661169713,-0.01351169831921989,0.09999999999999999,10.0,40,2.3
24952,487,person,5200,553,132,1050.4399153791994,148.16464144615995,520.0,27.875510011864346,0.9532389192133032,1.0,1.6476074431116388,-0.07059604838368483,1.5169116750296343,0.021961918065899533,1.5169116750296343,0.021961918065899533,0.09999999999999999,10.0,40,2.3
24962,487,person,5210,558,151,1119.7707630535276,138.6941406669787,521.0,29.527741902539915,0.9308039130714114,1.0,1.6522318906755693,-0.022435006141891756,0.004624447563930545,0.04816104224179307,0.004624447563930545,0.04816104224179307,0.09999999999999999,10.0,40,2.3
24972,487,person,5220,555,164,1158.5644778214355,137.1108409569578,522.0,31.174042530306696,0.9493138628377444,1.0,1.6463006277667809,0.018509949766333023,-0.005931262908788426,0.04094495590822478,-0.005931262908788426,0.04094495590822478,0.09999999999999999,10.0,40,2.3
24982,487,person,5230,546,180,1198.8629410886726,138.13155383774154,523.0,32.489677263913784,1.0031962519277247,1.0,1.3156347336070873,0.05388238908998022,-0.3306658941596936,0.0353724393236472,-0.3306658941596936,0.0353724393236472,0.09999999999999999,10.0,40,2.3
24992,487,person,5240,539,200,1238.6410707011105,137.28538858561325,524.0,33.780311806440665,1.0890428416074929,1.0,1.290634542526881,0.08584658967976821,-0.025000191080206235,0.031964200589787994,-0.025000191080206235,0.031964200589787994,0.09999999999999999,10.0,40,2.3
25002,487,person,5250,524,229,1283.640102022944,138.18529869175543,525.0,35.100524110296796,1.2013939568210799,1.0,1.320212303856131,0.11235111521358698,0.029577761329250052,0.026504525533818768,0.029577761329250052,0.026504525533818768,0.09999999999999999,10.0,40,2.3
25012,487,person,5260,504,266,1325.8907716892274,139.30715426112943,526.0,36.43283652242609,1.3397778566185445,1.0,1.3323124121292977,0.13838389979746468,0.012100108273166654,0.0260327845838777,0.012100108273166654,0.0260327845838777,0.09999999999999999,10.0,40,2.3
25022,487,person,5270,466,325,1372.6596235161078,142.12958450314855,527.0,37.82424204662575,1.5065829744727135,1.0,1.391405524199655,0.16680511785416874,0.05909311207035728,0.028421218056704056,0.05909311207035728,0.028421218056704056,0.09999999999999999,10.0,40,2.3
25032,487,person,5280,392,414,1417.6424655998972,148.1478149786243,528.0,39.18264354990145,1.7011988318738454,1.0,1.3584015032757009,0.19461585740113185,-0.03300402092395416,0.027810739546963115,-0.03300402092395416,0.027810739546963115,0.09999999999999999,10.0,40,2.3
25042,487,person,5290,272,479,1442.1784256247392,162.3411499699209,529.0,39.910427211830005,1.8678601065380702,1.0,0.7277836619285551,0.16666127466422487,-0.6306178413471457,-0.027954582736906985,-0.6306178413471457,-0.027954582736906985,0.09999999999999999,10.0,40,2.3
25197,491,person,5130,575,127,1020.491021618049,134.2037480894234,513.0,27.692030002572825,0.7339360343756608,,-0.5803640073238441,-0.202891510401213,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
25207,491,person,5140,594,123,993.6200416816436,120.8352096217572,514.0,27.11166599524898,0.5310445239744478,1.0,-0.5803640073238441,-0.202891510401213,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
25217,491,person,5150,615,124,991.1823067055312,104.42606884019216,515.0,26.681373136726798,0.3319915427745057,1.0,-0.4302928585221828,-0.19905298119994203,0.15007114880166128,0.0038385292012709793,0.15007114880166128,0.0038385292012709793,0.09999999999999999,10.0,40,2.3
25227,491,person,5160,624,122,976.9628993644149,97.30669592172244,516.0,26.54263038692601,0.14000383604506295,1.0,-0.13874274980078738,-0.19198770672944274,0.2915501087213954,0.007065274470499289,0.2915501087213954,0.007065274470499289,0.09999999999999999,10.0,40,2.3
25237,491,person,5170,630,118,951.427226329428,92.13643279563958,517.0,25.835516911889513,-0.04181103761314544,1.0,-0.7071134750364969,-0.18181487365820836,-0.5683707252357095,0.010172833071234372,-0.5683707252357095,0.010172833071234372,0.09999999999999999,10.0,40,2.3
25247,491,person,5180,638,118,948.1370327737257,85.42137684847289,518.0,25.404416242546557,-0.20621205642267113,1.0,-0.4311006693429569,-0.16440101880952568,0.27601280569354003,0.017413854848682686,0.27601280569354003,0.017413854848682686,0.09999999999999999,10.0,40,2.3
25255,491,person,5190,635,117,943.239332792236,87.80913220562954,519.0,25.287997358488116,-0.32266821410624125,1.0,-0.11641888405844014,-0.1164561576835701,0.31468178528451674,0.047944861125955585,0.31468178528451674,0.047944861125955585,0.09999999999999999,10.0,40,2.3
25265,491,person,5200,634,117,943.6576322380006,88.65737772091202,520.0,25.25997048957234,-0.4468423015367282,1.0,-0.028026868915777214,-0.12417408743048691,0.08839201514266293,-0.0077179297469168184,0.08839201514266293,-0.0077179297469168184,0.09999999999999999,10.0,40,2.3
25275,491,person,5210,634,117,943.6576322380006,88.65737772091202,521.0,25.26073742514899,-0.5470619862964642,1.0,0.00076693557664953,-0.10021968475973597,0.028793804492426744,0.02395440267075094,0.028793804492426744,0.02395440267075094,0.09999999999999999,10.0,40,2.3
25285,491,person,5220,634,117,943.6576322380006,88.65737772091202,522.0,25.25997048957234,-0.6228350954577301,1.0,-0.00076693557664953,-0.0757731091612659,-0.00153387115329906,0.024446575598470077,-0.00153387115329906,0.024446575598470077,0.09999999999999999,10.0,40,2.3
25295,491,person,5230,635,118,949.3735566361394,87.94503595105807,523.0,25.397421802406242,-0.6689858622688759,1.0,0.13745131283390322,-0.04615076681114583,0.13821824841055275,0.029622342350120068,0.13821824841055275,0.029622342350120068,0.09999999999999999,10.0,40,2.3
25305,491,person,5240,635,118,949.3735566361394,87.94503595105807,524.0,25.43540280018761,-0.6246344260662565,1.0,0.037980997781367876,0.04435143620261939,-0.09947031505253534,0.09050220301376521,-0.09947031505253534,0.09050220301376521,0.09999999999999999,10.0,40,2.3
25315,491,person,5250,635,118,949.3735566361394,87.94503595105807,525.0,25.434899437616362,-0.5196881546065116,1.0,-0.000503362571247834,0.10494627145974489,-0.03848436035261571,0.0605948352571255,-0.03848436035261571,0.0605948352571255,0.09999999999999999,10.0,40,2.3
25325,491,person,5260,636,118,948.9617431325364,87.10455326526026,526.0,25.43288598733136,-0.40700797956526735,1.0,-0.002013450285001994,0.11268017504124428,-0.0015100877137541602,0.007733903581499391,-0.0015100877137541602,0.007733903581499391,0.09999999999999999,10.0,40,2.3
25335,491,person,5270,635,118,949.3735566361394,87.94503595105807,527.0,25.43087253704637,-0.3227721532811096,1.0,-0.002013450284991336,0.08423582628415771,1.0658141036401503e-14,-0.02844434875708657,1.0658141036401503e-14,-0.02844434875708657,0.09999999999999999,10.0,40,2.3
25345,491,person,5280,636,118,948.9617431325364,87.10455326526026,528.0,25.430871875242357,-0.3204483514409648,1.0,-6.618040124806157e-07,0.0023238018401448013,0.0020127884809788554,-0.08191202444401291,0.0020127884809788554,-0.08191202444401291,0.09999999999999999,10.0,40,2.3
25355,491,person,5290,635,118,949.3735566361394,87.94503595105807,529.0,25.427347454838255,-0.40238856805675305,1.0,-0.0035244204041013916,-0.08194021661578821,-0.003523758600088911,-0.08426401845593301,-0.003523758600088911,-0.08426401845593301,0.09999999999999999,10.0,40,2.3
25365,491,person,5300,636,118,948.9617431325364,87.10455326526026,530.0,25.42734855784495,-0.5529467744771804,1.0,1.103006695757358e-06,-0.1505582064204274,0.003525523410797149,-0.06861798980463918,0.003525523410797149,-0.06861798980463918,0.09999999999999999,10.0,40,2.3
25375,491,person,5310,637,118,948.5495686699934,86.26333388739933,531.0,25.422816529893005,-0.7714399671690005,1.0,-0.0045320279519458495,-0.21849319269182,-0.004533130958641607,-0.0679349862713926,-0.004533130958641607,-0.0679349862713926,0.09999999999999999,10.0,40,2.3
25385,491,person,5320,637,118,948.5495686699934,86.26333388739933,532.0,25.413246464201798,-1.040584645103123,1.0,-0.009570065691207219,-0.26914467793412256,-0.0050380377392613696,-0.05065148524230256,-0.0050380377392613696,-0.05065148524230256,0.09999999999999999,10.0,40,2.3
25395,491,person,5330,636,117,942.8206631771594,86.96013604517616,533.0,25.195674362639256,-1.3468310083788062,1.0,-0.21757210156254203,-0.3062463632756831,-0.2080020358713348,-0.03710168534156055,-0.2080020358713348,-0.03710168534156055,0.09999999999999999,10.0,40,2.3
25405,491,person,5340,635,116,936.9805183386288,87.67046815491463,534.0,25.085139022065693,-1.6841779066185794,1.0,-0.11053534057356273,-0.33734689823977293,0.1070367609889793,-0.03110053496408982,0.1070367609889793,-0.03110053496408982,0.09999999999999999,10.0,40,2.3
25415,491,person,5350,636,118,948.9617431325364,87.10455326526026,535.0,25.161283654465628,-2.044665115543285,1.0,0.07614463239993441,-0.36048720892470554,0.18667997297349714,-0.023140310684932608,0.18667997297349714,-0.023140310684932608,0.09999999999999999,10.0,40,2.3
25424,491,person,5380,718,134,1005.4824640943584,27.76495259711271,538.0,25.88578405637594,-2.383020766129059,3.0,0.24150013397010403,-0.1127852168619247,0.055118500523389874,0.0825673306875936,0.055118500523389874,0.0825673306875936,0.09999999999999999,10.0,40,2.3
25434,491,person,5390,768,139,1012.625693687413,-6.694797623300702,539.0,27.082905172481567,-2.765873774566178,1.0,1.1971211161056274,-0.3828530084371189,0.9556209821355234,-0.27006779157519417,0.9556209821355234,-0.27006779157519417,0.09999999999999999,10.0,40,2.3
25444,491,person,5400,820,144,1018.7841724280046,-41.046148692354656,540.0,27.465231150811668,-3.1480307591833263,1.0,0.3823259783301012,-0.3821569846171484,-0.8147951377755263,0.0006960238199704705,-0.8147951377755263,0.0006960238199704705,0.09999999999999999,10.0,40,2.3
25494,496,person,5180,584,69,432.01569554378807,155.75501113064234,518.0,13.223251696615396,0.2271715560628252,,0.4190237697530946,-0.11726975175931213,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
25506,496,person,5250,568,104,884.8281341986886,149.07360913738287,525.0,16.156418084887058,-0.5937167062523598,7.0,0.4190237697530946,-0.11726975175931213,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
25510,496,person,5310,544,82,683.537472188297,193.01234504591363,531.0,19.00585357841211,-0.8734942442665539,6.0,0.4749059155875089,-0.04662958966903232,0.009313690972402386,0.011773360348379969,0.009313690972402386,0.011773360348379969,0.09999999999999999,10.0,40,2.3
25518,496,person,5380,757,132,981.4246873536777,-4.704371495533548,538.0,24.824957190964238,-1.4363873876096718,7.0,0.8313005160788752,-0.08041330619187395,0.050913514355909475,-0.004826245217548804,0.050913514355909475,-0.004826245217548804,0.09999999999999999,10.0,40,2.3
25528,496,person,5390,808,138,994.108066237411,-39.044400189399816,539.0,26.669842231088325,-2.136149381435144,1.0,1.8448850401240833,-0.6997619938254722,1.013584524045208,-0.6193486876335983,1.013584524045208,-0.6193486876335983,0.09999999999999999,10.0,40,2.3
25538,496,person,5400,846,138,980.6463538994228,-69.8008559391141,540.0,26.68069887951736,-2.8173270165891746,1.0,0.010856648429037108,-0.6811776351540306,-1.8340283916950462,0.018584358671441592,-1.8340283916950462,0.018584358671441592,0.09999999999999999,10.0,40,2.3
25571,501,person,5130,630,124,985.6263721856604,92.66095931947088,513.0,26.66172235533756,0.9492858910277864,,-0.3773251223237253,0.053481999250511114,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
25581,501,person,5140,646,125,985.0443131254808,80.15111391671613,514.0,26.284397233013834,1.0027678902782975,1.0,-0.3773251223237253,0.053481999250511114,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
25590,505,person,5190,569,64,337.3113991441334,185.9899113049268,519.0,6.151868259965915,2.2824280916727253,,1.891220894787387,-0.04557377349101088,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
25600,505,person,5200,568,68,430.1126044972374,181.1598008845292,520.0,8.043089154753302,2.2368543181817144,1.0,1.891220894787387,-0.04557377349101088,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
25610,505,person,5210,567,75,561.9355923810868,173.26108149865271,521.0,10.928333498744363,2.186567396061317,1.0,2.8852443439910616,-0.05028692212039765,0.9940234492036746,-0.004713148629386765,0.9940234492036746,-0.004713148629386765,0.09999999999999999,10.0,40,2.3
25620,505,person,5220,565,79,625.5648342279054,171.3108818732161,522.0,14.767025339345011,2.1404945476224113,1.0,3.838691840600646,-0.04607284843890547,0.9534474966095843,0.004214073681492181,0.9534474966095843,0.004214073681492181,0.09999999999999999,10.0,40,2.3
25630,505,person,5230,562,88,741.9118466318847,166.0665478663211,523.0,17.64697393325668,2.0857469710342813,1.0,2.8799485939116707,-0.05474757658813001,-0.9587432466889751,-0.008674728149224542,-0.9587432466889751,-0.008674728149224542,0.09999999999999999,10.0,40,2.3
25640,505,person,5240,558,93,796.3150383613544,166.07748643302008,524.0,19.893885555858645,2.013418721747998,1.0,2.2469116226019636,-0.07232824928628334,-0.633036971309707,-0.017580672698153332,-0.633036971309707,-0.017580672698153332,0.09999999999999999,10.0,40,2.3
25650,505,person,5250,553,96,827.1412961579697,168.64826705367147,525.0,21.262942388467728,1.9160322391565634,1.0,1.3690568326090826,-0.09738648259143456,-0.877854789992881,-0.025058233305151223,-0.877854789992881,-0.025058233305151223,0.09999999999999999,10.0,40,2.3
