id,center,obj_name,i,f
335,"(592, 57)",person,3,3668
281,"(760, 142)",bicycle,0,3669
282,"(762, 138)",person,1,3669
287,"(577, 71)",person,2,3669
335,"(592, 57)",person,3,3669
281,"(760, 142)",bicycle,0,3670
282,"(762, 138)",person,1,3670
287,"(576, 71)",person,2,3670
335,"(592, 56)",person,3,3670
281,"(760, 142)",bicycle,0,3671
282,"(762, 138)",person,1,3671
287,"(576, 71)",person,2,3671
335,"(592, 57)",person,3,3671
281,"(760, 142)",bicycle,0,3672
282,"(762, 138)",person,1,3672
287,"(576, 71)",person,2,3672
308,"(584, 72)",person,3,3672
335,"(593, 57)",person,4,3672
281,"(760, 142)",bicycle,0,3673
282,"(761, 138)",person,1,3673
287,"(576, 71)",person,2,3673
308,"(584, 71)",person,3,3673
335,"(593, 57)",person,4,3673
281,"(760, 142)",bicycle,0,3674
282,"(761, 138)",person,1,3674
335,"(592, 57)",person,2,3674
281,"(760, 142)",bicycle,0,3675
282,"(761, 138)",person,1,3675
335,"(592, 57)",person,2,3675
281,"(760, 142)",bicycle,0,3676
282,"(761, 138)",person,1,3676
287,"(578, 71)",person,2,3676
335,"(592, 57)",person,3,3676
281,"(760, 142)",bicycle,0,3677
282,"(761, 138)",person,1,3677
287,"(578, 71)",person,2,3677
335,"(593, 56)",person,3,3677
281,"(760, 142)",bicycle,0,3678
282,"(762, 138)",person,1,3678
335,"(593, 57)",person,2,3678
281,"(760, 142)",bicycle,0,3679
282,"(762, 138)",person,1,3679
335,"(592, 57)",person,2,3679
281,"(760, 142)",bicycle,0,3680
282,"(762, 138)",person,1,3680
287,"(581, 71)",person,2,3680
335,"(592, 57)",person,3,3680
281,"(760, 142)",bicycle,0,3681
282,"(762, 138)",person,1,3681
287,"(582, 71)",person,2,3681
335,"(592, 56)",person,3,3681
281,"(760, 142)",bicycle,0,3682
282,"(762, 138)",person,1,3682
335,"(592, 56)",person,2,3682
281,"(760, 142)",bicycle,0,3683
282,"(762, 138)",person,1,3683
335,"(592, 55)",person,2,3683
281,"(760, 142)",bicycle,0,3684
282,"(762, 138)",person,1,3684
335,"(592, 55)",person,2,3684
281,"(760, 142)",bicycle,0,3685
282,"(762, 138)",person,1,3685
281,"(760, 142)",bicycle,0,3686
282,"(762, 138)",person,1,3686
358,"(45, 476)",person,2,3686
281,"(760, 142)",bicycle,0,3687
282,"(762, 138)",person,1,3687
358,"(52, 473)",person,2,3687
281,"(760, 142)",bicycle,0,3688
282,"(762, 138)",person,1,3688
358,"(57, 474)",person,2,3688
281,"(760, 142)",bicycle,0,3689
282,"(762, 138)",person,1,3689
358,"(66, 476)",person,2,3689
281,"(760, 142)",bicycle,0,3690
282,"(762, 138)",person,1,3690
335,"(593, 56)",person,2,3690
358,"(79, 476)",person,3,3690
281,"(760, 142)",bicycle,0,3691
282,"(762, 138)",person,1,3691
335,"(593, 56)",person,2,3691
358,"(96, 476)",person,3,3691
281,"(760, 142)",bicycle,0,3692
282,"(762, 138)",person,1,3692
358,"(114, 475)",person,2,3692
281,"(760, 142)",bicycle,0,3693
282,"(762, 138)",person,1,3693
358,"(130, 475)",person,2,3693
281,"(760, 142)",bicycle,0,3694
282,"(762, 138)",person,1,3694
358,"(145, 475)",person,2,3694
281,"(760, 142)",bicycle,0,3695
282,"(762, 138)",person,1,3695
358,"(157, 476)",person,2,3695
281,"(760, 142)",bicycle,0,3696
282,"(762, 138)",person,1,3696
358,"(168, 476)",person,2,3696
281,"(760, 142)",bicycle,0,3697
282,"(762, 138)",person,1,3697
358,"(178, 476)",person,2,3697
281,"(760, 142)",bicycle,0,3698
282,"(762, 138)",person,1,3698
358,"(190, 476)",person,2,3698
281,"(760, 142)",bicycle,0,3699
282,"(762, 138)",person,1,3699
358,"(202, 476)",person,2,3699
281,"(760, 142)",bicycle,0,3700
282,"(762, 138)",person,1,3700
358,"(218, 476)",person,2,3700
281,"(760, 143)",bicycle,0,3701
282,"(762, 138)",person,1,3701
335,"(593, 56)",person,2,3701
358,"(230, 476)",person,3,3701
281,"(760, 143)",bicycle,0,3702
282,"(762, 138)",person,1,3702
335,"(593, 55)",person,2,3702
358,"(238, 467)",person,3,3702
281,"(760, 144)",bicycle,0,3703
282,"(762, 138)",person,1,3703
287,"(577, 69)",person,2,3703
335,"(592, 55)",person,3,3703
358,"(246, 445)",person,4,3703
281,"(760, 144)",bicycle,0,3704
282,"(762, 138)",person,1,3704
287,"(577, 68)",person,2,3704
335,"(592, 55)",person,3,3704
358,"(254, 435)",person,4,3704
281,"(760, 143)",bicycle,0,3705
282,"(762, 138)",person,1,3705
335,"(592, 55)",person,2,3705
358,"(258, 430)",person,3,3705
281,"(760, 143)",bicycle,0,3706
282,"(762, 138)",person,1,3706
335,"(592, 55)",person,2,3706
358,"(263, 428)",person,3,3706
281,"(760, 143)",bicycle,0,3707
282,"(762, 138)",person,1,3707
335,"(593, 55)",person,2,3707
358,"(270, 422)",person,3,3707
281,"(760, 143)",bicycle,0,3708
282,"(762, 138)",person,1,3708
358,"(280, 404)",person,2,3708
360,"(63, 476)",person,3,3708
281,"(760, 143)",bicycle,0,3709
282,"(762, 138)",person,1,3709
358,"(288, 390)",person,2,3709
360,"(83, 476)",person,3,3709
281,"(760, 143)",bicycle,0,3710
282,"(762, 138)",person,1,3710
358,"(298, 385)",person,2,3710
360,"(112, 477)",person,3,3710
281,"(760, 142)",bicycle,0,3711
282,"(762, 138)",person,1,3711
358,"(309, 383)",person,2,3711
360,"(142, 477)",person,3,3711
281,"(760, 142)",bicycle,0,3712
282,"(762, 138)",person,1,3712
358,"(317, 378)",person,2,3712
360,"(170, 478)",person,3,3712
281,"(760, 142)",bicycle,0,3713
282,"(762, 138)",person,1,3713
287,"(587, 68)",person,2,3713
358,"(322, 366)",person,3,3713
360,"(192, 476)",person,4,3713
281,"(760, 142)",bicycle,0,3714
282,"(762, 138)",person,1,3714
287,"(588, 68)",person,2,3714
358,"(329, 357)",person,3,3714
360,"(208, 476)",person,4,3714
281,"(760, 142)",bicycle,0,3715
282,"(762, 138)",person,1,3715
358,"(334, 353)",person,2,3715
360,"(219, 476)",person,3,3715
281,"(760, 142)",bicycle,0,3716
282,"(762, 138)",person,1,3716
358,"(337, 352)",person,2,3716
360,"(231, 476)",person,3,3716
281,"(760, 142)",bicycle,0,3717
282,"(762, 138)",person,1,3717
358,"(340, 351)",person,2,3717
360,"(243, 476)",person,3,3717
281,"(760, 142)",bicycle,0,3718
282,"(762, 138)",person,1,3718
358,"(346, 344)",person,2,3718
360,"(264, 476)",person,3,3718
281,"(760, 142)",bicycle,0,3719
282,"(762, 138)",person,1,3719
287,"(589, 68)",person,2,3719
335,"(598, 55)",person,3,3719
358,"(353, 329)",person,4,3719
360,"(281, 477)",person,5,3719
281,"(760, 142)",bicycle,0,3720
282,"(761, 138)",person,1,3720
287,"(588, 68)",person,2,3720
335,"(598, 56)",person,3,3720
358,"(357, 324)",person,4,3720
360,"(297, 477)",person,5,3720
281,"(760, 142)",bicycle,0,3721
282,"(761, 138)",person,1,3721
287,"(589, 68)",person,2,3721
335,"(599, 56)",person,3,3721
347,"(580, 66)",person,4,3721
358,"(362, 321)",person,5,3721
360,"(317, 475)",person,6,3721
281,"(760, 142)",bicycle,0,3722
282,"(761, 138)",person,1,3722
287,"(590, 68)",person,2,3722
335,"(599, 55)",person,3,3722
347,"(579, 67)",person,4,3722
358,"(367, 305)",person,5,3722
360,"(326, 473)",person,6,3722
281,"(760, 142)",bicycle,0,3723
282,"(761, 138)",person,1,3723
287,"(589, 68)",person,2,3723
335,"(600, 55)",person,3,3723
358,"(373, 298)",person,4,3723
360,"(337, 454)",person,5,3723
281,"(760, 142)",bicycle,0,3724
282,"(761, 138)",person,1,3724
287,"(589, 68)",person,2,3724
335,"(601, 54)",person,3,3724
358,"(380, 255)",person,4,3724
360,"(351, 431)",person,5,3724
281,"(760, 142)",bicycle,0,3725
282,"(761, 138)",person,1,3725
287,"(588, 68)",person,2,3725
335,"(601, 54)",person,3,3725
358,"(384, 234)",person,4,3725
360,"(363, 421)",person,5,3725
281,"(760, 142)",bicycle,0,3726
282,"(762, 138)",person,1,3726
287,"(588, 67)",person,2,3726
358,"(382, 204)",person,3,3726
360,"(376, 416)",person,4,3726
281,"(760, 142)",bicycle,0,3727
282,"(762, 138)",person,1,3727
358,"(382, 191)",person,2,3727
360,"(388, 410)",person,3,3727
281,"(760, 142)",bicycle,0,3728
282,"(762, 138)",person,1,3728
358,"(386, 176)",person,2,3728
360,"(400, 390)",person,3,3728
281,"(760, 142)",bicycle,0,3729
282,"(762, 138)",person,1,3729
335,"(602, 54)",person,2,3729
360,"(408, 373)",person,3,3729
281,"(760, 142)",bicycle,0,3730
282,"(762, 138)",person,1,3730
335,"(603, 54)",person,2,3730
360,"(415, 367)",person,3,3730
362,"(377, 261)",person,4,3730
281,"(760, 142)",bicycle,0,3731
282,"(763, 138)",person,1,3731
335,"(602, 54)",person,2,3731
360,"(423, 364)",person,3,3731
362,"(385, 279)",person,4,3731
281,"(760, 142)",bicycle,0,3732
282,"(763, 138)",person,1,3732
335,"(603, 54)",person,2,3732
360,"(431, 356)",person,3,3732
362,"(392, 284)",person,4,3732
281,"(760, 142)",bicycle,0,3733
282,"(763, 138)",person,1,3733
360,"(439, 337)",person,2,3733
362,"(398, 276)",person,3,3733
281,"(760, 142)",bicycle,0,3734
282,"(763, 138)",person,1,3734
360,"(445, 326)",person,2,3734
362,"(402, 269)",person,3,3734
281,"(760, 142)",bicycle,0,3735
282,"(763, 138)",person,1,3735
360,"(450, 323)",person,2,3735
362,"(405, 265)",person,3,3735
281,"(760, 142)",bicycle,0,3736
282,"(763, 138)",person,1,3736
360,"(455, 321)",person,2,3736
362,"(407, 264)",person,3,3736
281,"(760, 142)",bicycle,0,3737
282,"(763, 138)",person,1,3737
287,"(587, 67)",person,2,3737
360,"(461, 313)",person,3,3737
362,"(408, 262)",person,4,3737
281,"(760, 142)",bicycle,0,3738
282,"(763, 138)",person,1,3738
287,"(587, 67)",person,2,3738
335,"(603, 56)",person,3,3738
360,"(467, 299)",person,4,3738
362,"(410, 256)",person,5,3738
281,"(760, 142)",bicycle,0,3739
282,"(763, 138)",person,1,3739
287,"(587, 67)",person,2,3739
335,"(602, 56)",person,3,3739
360,"(473, 293)",person,4,3739
362,"(414, 248)",person,5,3739
281,"(760, 142)",bicycle,0,3740
282,"(763, 138)",person,1,3740
287,"(587, 67)",person,2,3740
335,"(601, 55)",person,3,3740
360,"(478, 291)",person,4,3740
362,"(418, 245)",person,5,3740
281,"(760, 142)",bicycle,0,3741
282,"(763, 138)",person,1,3741
287,"(587, 67)",person,2,3741
335,"(601, 55)",person,3,3741
360,"(483, 288)",person,4,3741
362,"(421, 243)",person,5,3741
281,"(760, 142)",bicycle,0,3742
282,"(763, 138)",person,1,3742
360,"(489, 277)",person,2,3742
362,"(425, 242)",person,3,3742
281,"(760, 142)",bicycle,0,3743
282,"(763, 138)",person,1,3743
360,"(492, 268)",person,2,3743
362,"(430, 237)",person,3,3743
281,"(760, 142)",bicycle,0,3744
282,"(763, 138)",person,1,3744
360,"(495, 265)",person,2,3744
362,"(433, 232)",person,3,3744
281,"(760, 142)",bicycle,0,3745
282,"(763, 138)",person,1,3745
360,"(498, 264)",person,2,3745
362,"(435, 229)",person,3,3745
281,"(760, 142)",bicycle,0,3746
282,"(763, 138)",person,1,3746
360,"(501, 260)",person,2,3746
362,"(437, 227)",person,3,3746
281,"(760, 142)",bicycle,0,3747
282,"(763, 138)",person,1,3747
360,"(505, 248)",person,2,3747
362,"(438, 227)",person,3,3747
281,"(760, 142)",bicycle,0,3748
282,"(763, 138)",person,1,3748
360,"(508, 244)",person,2,3748
362,"(439, 224)",person,3,3748
281,"(760, 142)",bicycle,0,3749
282,"(763, 138)",person,1,3749
360,"(512, 241)",person,2,3749
362,"(442, 218)",person,3,3749
281,"(760, 143)",bicycle,0,3750
282,"(763, 138)",person,1,3750
360,"(515, 240)",person,2,3750
362,"(444, 216)",person,3,3750
281,"(760, 143)",bicycle,0,3751
282,"(763, 138)",person,1,3751
360,"(518, 232)",person,2,3751
362,"(448, 214)",person,3,3751
281,"(760, 143)",bicycle,0,3752
282,"(762, 138)",person,1,3752
360,"(521, 225)",person,2,3752
362,"(451, 214)",person,3,3752
281,"(760, 143)",bicycle,0,3753
282,"(762, 138)",person,1,3753
360,"(523, 223)",person,2,3753
362,"(454, 211)",person,3,3753
281,"(760, 143)",bicycle,0,3754
282,"(762, 138)",person,1,3754
360,"(525, 222)",person,2,3754
362,"(458, 206)",person,3,3754
281,"(760, 143)",bicycle,0,3755
282,"(762, 138)",person,1,3755
360,"(527, 220)",person,2,3755
362,"(460, 204)",person,3,3755
281,"(760, 143)",bicycle,0,3756
282,"(762, 138)",person,1,3756
360,"(529, 211)",person,2,3756
362,"(461, 203)",person,3,3756
281,"(760, 143)",bicycle,0,3757
282,"(762, 138)",person,1,3757
360,"(530, 208)",person,2,3757
362,"(462, 203)",person,3,3757
281,"(760, 144)",bicycle,0,3758
282,"(762, 138)",person,1,3758
287,"(587, 66)",person,2,3758
335,"(602, 59)",person,3,3758
360,"(532, 206)",person,4,3758
362,"(462, 203)",person,5,3758
281,"(760, 143)",bicycle,0,3759
282,"(762, 138)",person,1,3759
287,"(587, 66)",person,2,3759
335,"(603, 58)",person,3,3759
360,"(534, 206)",person,4,3759
362,"(464, 199)",person,5,3759
281,"(760, 143)",bicycle,0,3760
282,"(762, 138)",person,1,3760
287,"(587, 66)",person,2,3760
335,"(604, 60)",person,3,3760
360,"(537, 200)",person,4,3760
362,"(466, 195)",person,5,3760
281,"(760, 143)",bicycle,0,3761
282,"(762, 138)",person,1,3761
335,"(603, 61)",person,2,3761
360,"(539, 195)",person,3,3761
362,"(469, 194)",person,4,3761
281,"(760, 142)",bicycle,0,3762
282,"(762, 138)",person,1,3762
287,"(588, 66)",person,2,3762
335,"(602, 61)",person,3,3762
360,"(542, 193)",person,4,3762
362,"(470, 194)",person,5,3762
281,"(760, 143)",bicycle,0,3763
282,"(762, 139)",person,1,3763
287,"(588, 65)",person,2,3763
335,"(601, 61)",person,3,3763
360,"(543, 192)",person,4,3763
362,"(473, 193)",person,5,3763
281,"(760, 143)",bicycle,0,3764
282,"(762, 139)",person,1,3764
287,"(588, 65)",person,2,3764
335,"(601, 60)",person,3,3764
360,"(545, 191)",person,4,3764
362,"(475, 189)",person,5,3764
281,"(760, 143)",bicycle,0,3765
282,"(762, 139)",person,1,3765
287,"(587, 64)",person,2,3765
335,"(601, 60)",person,3,3765
360,"(546, 184)",person,4,3765
362,"(478, 187)",person,5,3765
281,"(760, 143)",bicycle,0,3766
282,"(762, 139)",person,1,3766
287,"(587, 65)",person,2,3766
335,"(601, 61)",person,3,3766
360,"(546, 182)",person,4,3766
362,"(480, 186)",person,5,3766
281,"(760, 143)",bicycle,0,3767
282,"(762, 139)",person,1,3767
287,"(587, 65)",person,2,3767
335,"(601, 61)",person,3,3767
360,"(546, 180)",person,4,3767
362,"(481, 185)",person,5,3767
281,"(760, 143)",bicycle,0,3768
282,"(762, 139)",person,1,3768
287,"(587, 65)",person,2,3768
335,"(600, 60)",person,3,3768
360,"(547, 180)",person,4,3768
362,"(482, 185)",person,5,3768
281,"(760, 143)",bicycle,0,3769
282,"(762, 138)",person,1,3769
287,"(587, 65)",person,2,3769
335,"(600, 60)",person,3,3769
360,"(550, 177)",person,4,3769
362,"(483, 183)",person,5,3769
281,"(760, 143)",bicycle,0,3770
282,"(762, 138)",person,1,3770
287,"(587, 65)",person,2,3770
335,"(600, 60)",person,3,3770
360,"(551, 173)",person,4,3770
362,"(483, 179)",person,5,3770
281,"(760, 142)",bicycle,0,3771
282,"(762, 138)",person,1,3771
335,"(600, 60)",person,2,3771
360,"(552, 171)",person,3,3771
362,"(485, 178)",person,4,3771
281,"(760, 142)",bicycle,0,3772
282,"(762, 138)",person,1,3772
360,"(552, 170)",person,2,3772
362,"(486, 178)",person,3,3772
281,"(760, 142)",bicycle,0,3773
282,"(762, 138)",person,1,3773
360,"(552, 170)",person,2,3773
362,"(488, 178)",person,3,3773
281,"(760, 142)",bicycle,0,3774
282,"(762, 138)",person,1,3774
360,"(552, 165)",person,2,3774
362,"(490, 176)",person,3,3774
281,"(760, 142)",bicycle,0,3775
282,"(762, 138)",person,1,3775
287,"(587, 65)",person,2,3775
360,"(552, 162)",person,3,3775
362,"(492, 172)",person,4,3775
281,"(760, 142)",bicycle,0,3776
282,"(762, 138)",person,1,3776
287,"(587, 65)",person,2,3776
335,"(599, 62)",person,3,3776
360,"(552, 161)",person,4,3776
362,"(493, 171)",person,5,3776
281,"(760, 143)",bicycle,0,3777
282,"(762, 138)",person,1,3777
287,"(588, 65)",person,2,3777
335,"(599, 63)",person,3,3777
360,"(552, 160)",person,4,3777
362,"(493, 170)",person,5,3777
281,"(760, 143)",bicycle,0,3778
282,"(762, 138)",person,1,3778
287,"(588, 65)",person,2,3778
335,"(599, 62)",person,3,3778
360,"(552, 158)",person,4,3778
362,"(493, 170)",person,5,3778
281,"(760, 143)",bicycle,0,3779
282,"(762, 138)",person,1,3779
287,"(588, 64)",person,2,3779
335,"(599, 61)",person,3,3779
360,"(553, 155)",person,4,3779
362,"(493, 169)",person,5,3779
281,"(760, 144)",bicycle,0,3780
282,"(762, 138)",person,1,3780
287,"(588, 64)",person,2,3780
335,"(599, 61)",person,3,3780
360,"(554, 153)",person,4,3780
362,"(493, 166)",person,5,3780
281,"(760, 143)",bicycle,0,3781
282,"(762, 138)",person,1,3781
287,"(588, 63)",person,2,3781
335,"(599, 61)",person,3,3781
360,"(554, 153)",person,4,3781
362,"(494, 164)",person,5,3781
281,"(760, 143)",bicycle,0,3782
282,"(762, 138)",person,1,3782
335,"(598, 61)",person,2,3782
360,"(553, 153)",person,3,3782
362,"(496, 163)",person,4,3782
281,"(760, 143)",bicycle,0,3783
282,"(762, 138)",person,1,3783
287,"(588, 64)",person,2,3783
335,"(598, 61)",person,3,3783
360,"(553, 149)",person,4,3783
362,"(498, 163)",person,5,3783
281,"(760, 143)",bicycle,0,3784
282,"(762, 138)",person,1,3784
287,"(588, 64)",person,2,3784
335,"(598, 62)",person,3,3784
360,"(553, 146)",person,4,3784
362,"(499, 162)",person,5,3784
281,"(760, 143)",bicycle,0,3785
282,"(763, 138)",person,1,3785
287,"(588, 65)",person,2,3785
335,"(598, 62)",person,3,3785
347,"(598, 67)",person,4,3785
360,"(553, 146)",person,5,3785
362,"(501, 159)",person,6,3785
281,"(760, 143)",bicycle,0,3786
282,"(763, 138)",person,1,3786
287,"(588, 65)",person,2,3786
347,"(598, 66)",person,3,3786
